1,1,1,1,,,,*,,,,A15045
1,1,1,1,,,,*,,,,A15202
1,1,1,1,,,,*,,,,A15866
1,1,1,1,,,,*,,,,A16141
1,1,1,1,,,,*,,,,A16247
1,1,1,1,,,,*,,,,A18881
1,1,1,1,,,,*,,,,A2090
1,1,1,1,,,,*,,,,A21799
1,1,1,1,,,,*,,,,A23823
1,1,1,1,,,,*,,,,A2396
0.666667,0.666667,0.5,0.666667,,,1,*,,,,A2512
1,1,1,1,,,,*,,,,A25580
1,1,1,1,,,,*,,,,A27067
1,1,1,1,,,,*,,,,A32162
1,1,1,1,,,,*,,,,A32224
1,1,1,1,,,,*,,,,A32727
1,1,1,1,,,,*,,,,A35306
1,1,1,1,,,,*,,,,A36129
1,1,1,1,,,,*,,,,A36913
1,1,1,1,,,,*,,,,A434
1,1,1,1,,,,*,,,,A44560
1,1,1,1,,,,*,,,,A45766
1,1,1,1,,,,*,,,,A5921
1,1,1,1,,,,*,,,,C14494
1,1,1,1,,,,*,,,,C15958
1,1,1,1,,,,*,,,,C16950
1,1,1,1,,,,*,,,,C18190
1,1,1,1,,,,*,,,,C18710
1,1,1,1,,,,*,,,,C18711
1,1,1,1,,,,*,,,,C19060
1,1,1,1,,,,*,,,,C19061
1,1,1,1,,,,*,,,,C19668
1,1,1,1,,,,*,,,,C21387
1,1,1,1,,,,*,,,,C21409
1,1,1,1,,,,*,,,,C22549
1,1,1,1,,,,*,,,,C23364
1,1,1,1,,,,*,,,,L2406
1,1,1,1,,,,*,,,,L2413
1,1,1,1,,,,*,,,,N100184
